,Baseline,B: Regime-Gate+Richtung,C: Regime-TP (VWAP/1/2sd),D: skip erste 30min,D+B: skip30 + Regime
2023-11-07,1115.3329100296864,1828.8205318220307,864.7558074812567,12285.05514568213,8390.692384617443
2023-11-08,1103.0125011227162,1808.6186561606098,855.2033724575624,12202.89269686782,8334.57543394913
2023-11-09,1089.7464774297728,1786.866248169128,844.917769901146,12130.329674619423,8285.014891406638
2023-11-10,1089.7464774297728,1786.866248169128,844.917769901146,12130.329674619423,8285.014891406638
2023-11-13,1087.5649030874606,1783.2891028046913,843.2263205903602,12106.045846655737,8268.429037460684
2023-11-14,1084.0500760228886,1777.5258120027352,840.5011547774909,12066.921140198237,8241.70686384157
2023-11-15,1069.2717813497472,1753.2937208660737,829.0430367318859,11936.592558656612,8152.69244561784
2023-11-16,1065.842201467603,1747.6702105692045,826.3839659794359,11898.307158803598,8126.5435183904665
2023-11-17,1065.842201467603,1747.6702105692045,826.3839659794359,11898.307158803598,8126.5435183904665
2023-11-20,1054.2567663953644,1787.0709769525615,817.4013813441015,11768.975570255063,8309.754309955086
2023-11-21,1066.2094662204124,1849.7702742747167,824.2186534011446,11768.975570255063,8537.548924670959
2023-11-22,1056.8091981461932,1816.7378721044433,816.9519046625426,11768.975570255063,8654.21419179683
2023-11-24,1056.8091981461932,1816.7378721044433,816.9519046625426,11768.975570255063,8654.21419179683
2023-11-27,1057.1144301103698,1824.3187996782237,814.2659447746826,11723.264869140188,8654.21419179683
2023-11-28,1049.7163605497944,1848.4072862330315,808.383793060794,11746.570927086488,8839.346864974643
2023-11-29,1039.2338929733442,1749.8391192873664,800.3112725032887,11629.2696698086,8367.979854052992
2023-11-30,1034.1322751661687,1617.8627532324745,796.3825301222984,11572.181376563854,8016.825947457522
2023-12-01,1034.1322751661687,1617.8627532324745,796.3825301222984,11572.181376563854,8016.825947457522
2023-12-04,1024.1091851939464,1602.181989438741,788.663775042887,11557.134407941952,8006.401903402791
2023-12-05,1019.4649727427002,1594.9162860820193,785.087279316792,11504.724188119617,7970.093830057641
2023-12-06,1015.7583432758761,1589.117397585434,782.2328137673622,11462.8946492698,7941.115703850552
2023-12-07,1007.8883603297561,1576.8050923002554,776.1721607144023,11518.776428241561,7979.828758984493
2023-12-08,1007.8883603297561,1576.8050923002554,776.1721607144023,11518.776428241561,7979.828758984493
2023-12-11,1004.3185236126847,1571.2202111410793,773.4230388997795,11477.97810905488,7951.565027780727
2023-12-12,981.7938273334338,1535.9811338845277,756.0768298664875,11477.97810905488,7951.565027780727
2023-12-13,967.3007274113828,1448.326004539572,744.9157319466073,11477.97810905488,7720.890355215959
2023-12-14,958.324589087536,1434.886156737987,738.0032315627234,11293.697762117732,7596.930513177192
2023-12-15,958.324589087536,1434.886156737987,738.0032315627234,11293.697762117732,7596.930513177192
2023-12-18,945.4683099166418,1415.6366276958076,728.1026449743875,11258.361015034312,7573.160547147561
2023-12-19,988.622427011369,1477.8773134781682,744.0872797404222,11608.553567096604,7873.459911516819
2023-12-20,991.1250663004125,1490.3658027789459,742.7193116556682,11637.939934886992,7939.992917313942
2023-12-21,995.6459198916298,1497.1638606838585,746.1071033497058,11691.02447924767,7976.209886004347
2023-12-22,995.6459198916298,1497.1638606838585,746.1071033497058,11691.02447924767,7976.209886004347
2023-12-26,988.379982238747,1519.4105033460185,743.6620339260791,11605.706744029323,8094.729906285411
2023-12-27,982.9604502767713,1501.3622168584197,734.3304960999707,11501.79467961266,7951.965066182122
2023-12-28,967.786015824974,1488.0405050125469,722.9942821394931,11324.235929009143,7974.937631748323
2023-12-29,967.786015824974,1488.0405050125469,722.9942821394931,11324.235929009143,7974.937631748323
2024-01-02,967.786015824974,1493.258367273089,722.9942821394931,11324.235929009143,7952.849611407334
2024-01-03,992.2588267475519,1531.0190179575072,741.2769418138241,11562.736751759103,8120.345342458685
2024-01-04,1015.9011785523186,1567.4983006472735,758.9391986471239,11562.736751759103,8120.345342458685
2024-01-05,1015.9011785523186,1567.4983006472735,758.9391986471239,11562.736751759103,8120.345342458685
2024-01-08,1015.9011785523186,1567.4983006472735,758.9391986471239,11562.736751759103,8120.345342458685
2024-01-09,1004.6131843027516,1581.2108262914112,750.5063889497203,11562.736751759103,8120.345342458685
2024-01-10,996.9602262580192,1569.1654537016784,744.7891696292094,11548.458713142249,8110.318079288123
2024-01-11,992.1992816369656,1546.101500778747,741.2324580397467,11548.458713142249,8223.596774338776
2024-01-12,992.1992816369656,1546.101500778747,741.2324580397467,11548.458713142249,8223.596774338776
2024-01-16,990.5113544581139,1543.4712763946677,739.9714750548486,11528.812501240543,8209.606810064237
2024-01-17,988.3510734682308,1540.105003366278,738.3576154020319,11503.668443708784,8191.701858802069
2024-01-18,979.5220668473163,1526.3471417757514,731.7618171578802,11422.388359241995,8133.822737696634
2024-01-19,979.5220668473163,1526.3471417757514,731.7618171578802,11422.388359241995,8133.822737696634
2024-01-22,963.2744504242808,1501.0291793455751,719.623871806152,11337.094074750245,8073.085125843923
2024-01-23,956.44664483686,1490.3897033238627,714.5230909325439,11297.765908942705,8045.079745601495
2024-01-24,961.0884427967519,1510.4991774940304,714.884052798365,11293.696266200906,8107.829625110964
2024-01-25,947.5781765420329,1489.265703906424,704.834744675948,11138.050775076423,7996.090554552577
2024-01-26,947.5781765420329,1489.265703906424,704.834744675948,11138.050775076423,7996.090554552577
2024-01-29,939.9733770865553,1477.3135850264187,699.1780853994817,11104.340870727316,7971.889960283072
2024-01-30,927.6640260822328,1412.469231756328,704.2348900937635,11104.340870727316,7564.813371351177
2024-01-31,924.0646896610334,1384.892992339154,701.5024587201995,11104.340870727316,7483.6303031332845
2024-02-01,911.7417317209104,1366.4246120546236,692.1475018752701,11020.16654724695,7426.902080785212
2024-02-02,911.7417317209104,1366.4246120546236,692.1475018752701,11020.16654724695,7426.902080785212
2024-02-05,911.7417317209104,1366.4246120546236,692.1475018752701,11020.16654724695,7426.902080785212
2024-02-06,911.7417317209104,1366.4246120546236,692.1475018752701,11020.16654724695,7426.902080785212
2024-02-07,896.4583742700044,1343.519489859187,680.5451617477157,10948.131937222219,7378.355265019086
2024-02-08,895.2088028747279,1341.6467609386818,679.5965513139002,10941.19262169926,7373.678600952737
2024-02-09,895.2088028747279,1341.6467609386818,679.5965513139002,10941.19262169926,7373.678600952737
2024-02-12,889.3018120777778,1364.0862224261768,684.3311993512542,10818.224528838677,7447.073499407432
2024-02-13,903.14768141192,1385.3241861182655,694.9858052890926,10904.048991463935,7506.153534168557
2024-02-14,903.9592551869559,1386.569046513211,695.6103235879307,10851.317010541215,7469.853775677317
2024-02-15,908.2875645117346,1393.2081728886928,698.9410230997967,10903.274945960706,7505.62069500081
2024-02-16,908.2875645117346,1393.2081728886928,698.9410230997967,10903.274945960706,7505.62069500081
2024-02-20,908.2875645117346,1393.2081728886928,698.9410230997967,10903.274945960706,7505.62069500081
2024-02-21,897.2654152703686,1376.301469542903,690.4593124956663,10832.173733950569,7456.6758842950485
2024-02-22,896.9422309793126,1375.8057421838146,690.2106172939854,10906.601798434573,7507.910841117535
2024-02-23,896.9422309793126,1375.8057421838146,690.2106172939854,10906.601798434573,7507.910841117535
2024-02-26,902.6010154450117,1384.4856636913446,694.5651375566107,10975.411256500965,7555.278049138482
2024-02-27,897.9566114503318,1398.959176467657,696.5422622167498,10932.716906713174,7555.396289608976
2024-02-28,892.3674684683418,1377.4912562030281,693.5285750559937,10879.328334999045,7578.593134004076
2024-02-29,881.5481155666375,1362.59079327229,684.7157107635477,10752.871381961155,7457.347949459311
2024-03-01,881.5481155666375,1362.59079327229,684.7157107635477,10752.871381961155,7457.347949459311
2024-03-04,894.9488041766625,1371.7438150331225,696.3579706826043,10766.924873723547,7635.858995171273
2024-03-05,899.5357510347715,1314.9260952204038,697.9708567296777,10822.1093848269,7308.744029756422
2024-03-06,901.8457209817664,1318.3027700873943,699.7632165120091,10753.736773191467,7262.568381431341
2024-03-07,892.5483077321259,1304.7119691815526,692.5491358223238,10753.736773191467,7262.568381431341
2024-03-08,892.5483077321259,1304.7119691815526,692.5491358223238,10753.736773191467,7262.568381431341
2024-03-11,893.3587453672745,1305.8966531630174,693.1779733642225,10730.868946367542,7247.124526002638
2024-03-12,888.155236076359,1298.2902515881208,689.1404486370471,10730.868946367542,7247.124526002638
2024-03-13,889.6628247480521,1300.4940191237497,690.3102219957681,10749.083933797481,7259.426072392228
2024-03-14,882.753460199799,1290.3940272830278,684.9490842225841,10749.083933797481,7259.426072392228
2024-03-15,882.753460199799,1290.3940272830278,684.9490842225841,10749.083933797481,7259.426072392228
2024-03-18,862.982809755498,1261.4936259829274,669.6085735059863,10622.496925112688,7173.935156428389
2024-03-19,866.0999571998682,1266.0502192173117,672.0272412129641,10660.866042977652,7199.847855251756
2024-03-20,867.0357738330343,1267.418180090324,672.753363255853,10672.385054939306,7207.627254526863
2024-03-21,882.3660049278317,1289.827651741806,684.6484486027008,10715.366205175313,7236.654703244015
2024-03-22,882.3660049278317,1289.827651741806,684.6484486027008,10715.366205175313,7236.654703244015
2024-03-25,877.1363640728235,1282.1830514899866,680.590647782934,10715.366205175313,7236.654703244015
2024-03-26,881.2701966611178,1320.3816060929446,678.8086072224951,10613.982161398915,7349.672294350095
2024-03-27,881.2701966611178,1327.3191529379262,678.8086072224951,10613.982161398915,7490.78746014718
2024-03-28,877.7693250196934,1322.0463387666935,676.112020168963,10571.287107598939,7460.6555484149085
2024-04-01,874.9365358122446,1276.8729946257838,674.0029439239017,10537.170823088112,7205.730474517927
2024-04-02,875.6953747767285,1277.9804360702308,674.5875116897814,10546.30978970877,7211.980058148078
2024-04-03,890.424917000651,1287.0281576237685,678.4346891886689,10546.30978970877,7211.980058148078
2024-04-04,883.3457441470764,1276.7958577169707,673.0409088227673,10546.30978970877,7211.980058148078
2024-04-05,883.3457441470764,1276.7958577169707,673.0409088227673,10546.30978970877,7211.980058148078
2024-04-08,876.2245214778152,1266.502778629606,667.6150897604061,10481.60877387421,7167.7349671878155
2024-04-09,879.3743823332157,1271.0556157482627,670.0150393009238,10481.60877387421,7167.7349671878155
2024-04-10,879.4971871754775,1271.2331189682038,670.1086070609898,10477.82271798627,7165.145913755164
2024-04-11,869.5573916679617,1256.8660494321368,662.5352542190057,10407.684172712066,7117.182427008485
2024-04-12,869.5573916679617,1256.8660494321368,662.5352542190057,10407.684172712066,7117.182427008485
2024-04-15,858.0343987094793,1240.210612107199,653.7556277765602,10340.413469519832,7071.180083099204
2024-04-16,838.4653517779374,1211.9253362373447,638.8455325857835,10208.056234248565,6980.6690171091395
2024-04-17,838.4653517779374,1211.9253362373447,638.8455325857835,10208.056234248565,6980.6690171091395
2024-04-18,835.8680952897847,1208.171238425164,636.8666246906422,10156.81782533591,6945.6301845072485
2024-04-19,835.8680952897847,1208.171238425164,636.8666246906422,10156.81782533591,6945.6301845072485
2024-04-22,835.5170467295039,1207.6638296890105,636.59915292931,10119.007848783782,6919.774240358985
2024-04-23,835.5170467295039,1207.6638296890105,636.59915292931,10119.007848783782,6919.774240358985
2024-04-24,827.239660413428,1195.6996213016214,630.292426887144,10119.007848783782,6919.774240358985
2024-04-25,833.046729111059,1204.0932104571025,634.7169626023452,10225.273399547086,6992.442789667193
2024-04-26,833.046729111059,1204.0932104571025,634.7169626023452,10225.273399547086,6992.442789667193
2024-04-29,833.046729111059,1204.0932104571025,634.7169626023452,10225.273399547086,6992.442789667193
2024-04-30,832.1248585213126,1202.760730442184,634.0145687507295,10213.957853264086,6984.704775540235
2024-05-01,834.9859283246335,1206.8961463851754,636.1944819199402,10177.051943952985,6959.467068011559
2024-05-02,844.4202331471014,1220.5325751533887,643.3826900863313,10292.040001806834,7038.100409597671
2024-05-03,844.4202331471014,1220.5325751533887,643.3826900863313,10292.040001806834,7038.100409597671
2024-05-06,849.5866896290538,1228.0002176692888,647.3191290051196,10355.010279747326,7081.161954139634
2024-05-07,885.4934147408251,1279.9001200468772,674.6772671545372,10500.421335066572,7180.599733998898
2024-05-08,885.4934147408251,1279.9001200468772,674.6772671545372,10500.421335066572,7180.599733998898
2024-05-09,891.3490461281114,1302.0927944634643,678.9079946656823,10569.859001937695,7234.3809256773475
2024-05-10,891.3490461281114,1302.0927944634643,678.9079946656823,10569.859001937695,7234.3809256773475
2024-05-13,882.8045170774769,1303.1339235199937,675.1490800796029,10468.535656503627,7221.197781417274
2024-05-14,909.5564918346755,1331.9877949749043,681.2950760268985,10796.557584553613,7388.531648413438
2024-05-15,905.896350135019,1326.6277495949992,678.5534799414187,10753.111211532563,7358.7994954044025
2024-05-16,897.4781877638019,1313.5330938729699,670.1759526232715,10653.186494802063,7286.163485831123
2024-05-17,897.4781877638019,1313.5330938729699,670.1759526232715,10653.186494802063,7286.163485831123
2024-05-20,897.4781877638019,1313.5330938729699,670.1759526232715,10653.186494802063,7286.163485831123
2024-05-21,892.7211917350844,1316.9346153056497,665.09645254367,10653.186494802063,7286.163485831123
2024-05-22,906.8259796977776,1338.7917288249027,670.7576916113605,10865.151530235815,7409.583530874292
2024-05-23,902.321189147833,1273.3700501978476,667.4256047742801,10811.177302508644,7244.807651542308
2024-05-24,902.321189147833,1273.3700501978476,667.4256047742801,10811.177302508644,7244.807651542308
2024-05-28,902.321189147833,1273.3700501978476,667.4256047742801,10811.177302508644,7244.807651542308
2024-05-29,909.3026123307109,1283.2223459166587,672.5895980906934,10811.177302508644,7244.807651542308
2024-05-30,913.0832379732853,1288.5576251078865,675.3860373035457,10896.680331603235,7302.105111576637
2024-05-31,913.0832379732853,1288.5576251078865,675.3860373035457,10896.680331603235,7302.105111576637
2024-06-03,902.7470495190814,1273.971031144362,667.7406036009157,10896.680331603235,7302.105111576637
2024-06-04,911.0232769417727,1285.6505752528565,673.8623329355177,10973.068861199787,7353.294745066669
2024-06-05,918.2225616745046,1295.8103206647593,679.18747327853,10937.735965003629,7329.617394344314
2024-06-06,909.9674718777669,1284.1606063110632,673.0813789450287,10937.735965003629,7329.617394344314
2024-06-07,909.9674718777669,1284.1606063110632,673.0813789450287,10937.735965003629,7329.617394344314
2024-06-10,907.6531485900858,1280.8945963841638,671.3695288427581,10903.175030630957,7306.457352215553
2024-06-11,890.7167291296196,1308.454250739828,658.842060645111,10903.175030630957,7306.457352215553
2024-06-12,890.7167291296196,1308.454250739828,658.842060645111,10903.175030630957,7306.457352215553
2024-06-13,893.0077428858242,1311.8197277649856,660.536669239225,10903.175030630957,7306.457352215553
2024-06-14,893.0077428858242,1311.8197277649856,660.536669239225,10903.175030630957,7306.457352215553
2024-06-17,894.3738717610184,1313.8265578551232,661.547162400299,10923.7214591011,7320.2259657557115
2024-06-18,894.2328523715753,1313.6194017374494,661.4428536991226,10909.643661724951,7310.7921241588365
2024-06-20,889.9834578571058,1277.4740635437502,658.2996772583446,10909.643661724951,7109.629554968672
2024-06-21,889.9834578571058,1277.4740635437502,658.2996772583446,10909.643661724951,7109.629554968672
2024-06-24,871.7906532688788,1251.3602792937163,644.842890749424,10820.109424378621,7051.281612564987
2024-06-25,863.098674625574,1238.8838931545472,638.4136400873936,10820.109424378621,7051.281612564987
2024-06-26,862.9570885407845,1238.6806617916714,638.3089122150961,10914.535569414113,7112.817528156931
2024-06-27,863.267007621623,1239.1255167876525,638.5381520162306,10828.679263958305,7056.8664315239075
2024-06-28,863.267007621623,1239.1255167876525,638.5381520162306,10828.679263958305,7056.8664315239075
2024-07-01,865.0738265073451,1241.7190079853299,639.8746131367541,10851.34370268793,7071.636461456621
2024-07-02,857.5997337097508,1230.9907639790476,634.3462037792342,10757.589912748486,7010.538708265808
2024-07-03,857.5997337097508,1230.9907639790476,634.3462037792342,10757.589912748486,7010.538708265808
2024-07-05,857.5997337097508,1230.9907639790476,634.3462037792342,10757.589912748486,7010.538708265808
2024-07-08,856.089250034444,1228.8226296147789,633.228934792738,10954.949278581491,7139.154456294222
2024-07-09,863.9442850060005,1193.9605860870765,629.8747156822211,10873.896093348978,6889.478426587467
2024-07-10,849.2061205969923,1201.4317355698777,619.1295816754171,10835.40414326449,6932.588998061402
2024-07-11,855.9912461114833,1053.4903417197415,621.58370917343,10835.40414326449,6235.779117319968
2024-07-12,855.9912461114833,1053.4903417197415,621.58370917343,10835.40414326449,6235.779117319968
2024-07-15,843.8409521382001,1038.536663854393,612.7606927818847,10779.64306394585,6203.688595418156
2024-07-16,826.4549383601162,1017.1392515801181,600.1357237988324,10779.64306394585,6203.688595418156
2024-07-17,826.4549383601162,1017.1392515801181,600.1357237988324,10779.64306394585,6203.688595418156
2024-07-18,831.8474163630948,1023.7759123168732,604.0515073935294,10849.978402757706,6244.166609082762
2024-07-19,831.8474163630948,1023.7759123168732,604.0515073935294,10849.978402757706,6244.166609082762
2024-07-22,819.710708825129,1008.8389556253106,595.2383568819184,10691.676517006537,6153.0638149139695
2024-07-23,810.821366206626,997.8986140793282,588.7833019008971,10575.7307635808,6086.336990663157
2024-07-24,810.821366206626,997.8986140793282,588.7833019008971,10575.7307635808,6086.336990663157
2024-07-25,818.2206784013546,1007.0051370349387,594.1563614271772,10575.7307635808,6086.336990663157
2024-07-26,818.2206784013546,1007.0051370349387,594.1563614271772,10575.7307635808,6086.336990663157
2024-07-29,813.9660548799897,1001.7688629401122,591.0668383957674,10520.738566426522,6054.6889607331095
2024-07-30,808.1712876875131,994.6370945984141,586.8589298433626,10520.738566426522,6054.6889607331095
2024-07-31,814.2084822717243,1002.0672245377579,591.2428786509033,10451.097832493295,6014.610692434682
2024-08-01,811.6474549767694,998.915302678309,589.3831717292217,10418.224744833262,5995.692218251171
2024-08-02,811.6474549767694,998.915302678309,589.3831717292217,10418.224744833262,5995.692218251171
2024-08-05,811.6474549767694,998.915302678309,589.3831717292217,10418.224744833262,5995.692218251171
2024-08-06,802.7195035803156,998.915302678309,582.9000807285398,10418.224744833262,5995.692218251171
2024-08-07,809.6976256426967,998.915302678309,604.4600127195464,10362.372840320611,5995.692218251171
2024-08-08,799.3776804092068,998.915302678309,596.7559093239746,10282.914165381033,5995.692218251171
2024-08-09,799.3776804092068,998.915302678309,596.7559093239746,10282.914165381033,5995.692218251171
2024-08-12,810.8812573358682,1013.2903588115961,605.3436240895833,10430.892145040363,6081.97422030298
2024-08-13,829.8401590993187,1036.9817096681659,619.4969297658691,10486.936648179251,6114.65227109104
2024-08-14,824.0445862869719,1029.7394679695035,615.1703862452708,10413.696272600228,6071.947767011901
2024-08-15,824.0445862869719,1029.7394679695035,615.1703862452708,10413.696272600228,6071.947767011901
2024-08-16,824.0445862869719,1029.7394679695035,615.1703862452708,10413.696272600228,6071.947767011901
2024-08-19,805.5147622354028,1006.5842995745419,601.3373980689599,10298.750602537859,6004.926021188637
2024-08-20,798.9828570601807,998.4219250235874,596.4611635830755,10215.238213301991,5956.232180686226
2024-08-21,801.6158937795585,1001.7122103742544,598.4267929223278,10254.54119803191,5979.148699866416
2024-08-22,808.0543902804476,1009.7578599321538,603.2332954407625,10254.54119803191,5979.148699866416
2024-08-23,808.0543902804476,1009.7578599321538,603.2332954407625,10254.54119803191,5979.148699866416
2024-08-26,797.5098230069757,996.5811978014322,595.3615059401005,10254.54119803191,5979.148699866416
2024-08-27,793.7403705213893,991.8708288946552,592.5475131294205,10254.54119803191,5979.148699866416
2024-08-28,799.4967820679535,999.0641340410205,596.844821762249,10328.909797071787,6022.511040869591
2024-08-29,812.9397795943853,1015.8627215824504,606.8803636713238,10415.239622677082,6072.847653162558
2024-08-30,812.9397795943853,1015.8627215824504,606.8803636713238,10415.239622677082,6072.847653162558
2024-09-03,812.9397795943853,1015.8627215824504,606.8803636713238,10415.239622677082,6072.847653162558
2024-09-04,810.1664920369839,1012.3971765119433,604.8100334898674,10549.949573084681,6151.393422230535
2024-09-05,804.4355095151931,1005.2356478869906,600.5317082752324,10475.320990931023,6107.879492027343
2024-09-06,804.4355095151931,1005.2356478869906,600.5317082752324,10475.320990931023,6107.879492027343
2024-09-09,806.5727024767057,1007.9063188431003,602.1271775514016,10435.187924186175,6084.4789742260045
2024-09-10,787.5223280063204,984.1006622097069,587.9055851569061,10233.926798704073,5967.128994980621
2024-09-11,787.5223280063204,984.1006622097069,587.9055851569061,10233.926798704073,5967.128994980621
2024-09-12,777.3249803105123,971.3578912896336,580.2930039627582,10194.30094245994,5944.024218056164
2024-09-13,777.3249803105123,971.3578912896336,580.2930039627582,10194.30094245994,5944.024218056164
2024-09-16,769.9684772602697,962.1650858721428,574.8011860464201,10132.613354379662,5908.0558353713395
2024-09-17,775.6242340864371,969.2326112488759,579.0233533528517,10162.022866485067,5925.203735279577
2024-09-18,760.4249384961951,950.2393251875843,567.6766899629062,9962.885729512509,5809.092196924929
2024-09-19,778.6409660846147,973.002368437388,581.2754210436053,9909.90927337138,5778.203042281858
2024-09-20,778.6409660846147,973.002368437388,581.2754210436053,9909.90927337138,5778.203042281858
2024-09-23,793.7767312269777,991.916265821553,592.5746573272871,10021.407408914862,5843.214622936513
2024-09-24,799.8298270632306,999.480312463831,597.0934483800208,10021.407408914862,5843.214622936513
2024-09-25,802.2431281651145,1002.4960126262475,598.8950394537047,9978.811122776655,5818.377867789311
2024-09-26,802.2431281651145,1002.4960126262475,598.8950394537047,9978.811122776655,5818.377867789311
2024-09-27,802.2431281651145,1002.4960126262475,598.8950394537047,9978.811122776655,5818.377867789311
2024-09-30,803.6946485647251,1004.309856038261,599.978636603338,10079.172924912247,5876.896150291354
2024-10-01,803.6946485647251,1004.309856038261,599.978636603338,10079.172924912247,5876.896150291354
2024-10-02,797.9823767525442,997.1717086192278,595.7142794125809,10079.172924912247,5876.896150291354
2024-10-03,780.9468458842862,975.8838331998885,582.9968193642845,9864.000176125968,5751.434675584024
2024-10-04,780.9468458842862,975.8838331998885,582.9968193642845,9864.000176125968,5751.434675584024
2024-10-07,790.4525277249201,987.7622872594761,590.0930542849894,9987.339594320501,5823.350591440079
2024-10-08,802.7206987990884,1003.0927926290891,599.2515581618549,10086.121853693441,5880.947884804403
2024-10-09,804.4659570152676,1005.2736955764594,600.5544381137545,10016.406579440716,5840.298773024638
2024-10-10,791.0209838484968,988.4726392428482,590.5174213385732,9971.379549285799,5814.044716055098
2024-10-11,791.0209838484968,988.4726392428482,590.5174213385732,9971.379549285799,5814.044716055098
2024-10-14,793.2585800090434,991.2687756634198,592.1878441740009,9999.586033121768,5830.491162356178
2024-10-15,774.6717130693868,893.7604693803547,588.7102451705503,9921.870719196912,5289.935522085831
2024-10-16,770.0918518870029,888.4765551609418,585.2297886700212,9863.212593700839,5258.6614095215255
2024-10-17,770.6128973595727,889.0776999275259,585.6257561524095,9863.212593700839,5258.6614095215255
2024-10-18,770.6128973595727,889.0776999275259,585.6257561524095,9863.212593700839,5258.6614095215255
2024-10-21,766.3811113120541,884.1953697477371,582.4098186662285,9809.049205596712,5229.783707036028
2024-10-22,761.7332447144265,878.8329957745688,578.8776815840987,9749.56032795576,5198.066671417631
2024-10-23,777.5666396231248,854.5578058659735,591.7254485031189,9821.253643276119,5023.1066999017075
2024-10-24,770.0203258016262,846.2642898468173,585.9827305121107,9880.918603932669,5053.622505165374
2024-10-25,770.0203258016262,846.2642898468173,585.9827305121107,9880.918603932669,5053.622505165374
2024-10-28,764.5228328498602,840.2224597640583,581.799157919409,9810.374647413671,5017.54260808719
2024-10-29,754.109443852268,828.7779836253643,573.8746059118482,9810.374647413671,5017.54260808719
2024-10-30,755.7292665260759,830.5581938857891,575.107285208145,9906.920170684767,5066.921076702607
2024-10-31,755.7292665260759,830.5581938857891,575.107285208145,9906.920170684767,5066.921076702607
2024-11-01,755.7292665260759,830.5581938857891,575.107285208145,9906.920170684767,5066.921076702607
2024-11-04,749.4604693669214,823.6686885073918,570.3367528556079,9906.920170684767,5066.921076702607
2024-11-05,751.3093731307837,825.7006624414449,571.7437620470525,9857.589228886496,5041.690633292869
2024-11-06,735.4635199394697,808.2858238344198,559.6851241004845,9767.340011309088,4995.532427228787
2024-11-07,735.4635199394697,808.2858238344198,559.6851241004845,9767.340011309088,4995.532427228787
2024-11-08,735.4635199394697,808.2858238344198,559.6851241004845,9767.340011309088,4995.532427228787
2024-11-11,735.4635199394697,791.8728199437081,559.6851241004845,9767.340011309088,5004.189727413323
2024-11-12,725.2766732989903,780.9046525814514,551.9329700213283,9668.158103311367,4953.374962638802
2024-11-13,730.4153944421664,786.4375083822206,555.8435185431272,9668.158103311367,4953.374962638802
2024-11-14,730.4153944421664,786.4375083822206,555.8435185431272,9668.158103311367,4953.374962638802
2024-11-15,730.4153944421664,786.4375083822206,555.8435185431272,9668.158103311367,4953.374962638802
2024-11-18,713.4881197578636,768.211929036934,542.961922684849,9459.236075033607,4846.33604861232
2024-11-19,721.0962764563257,776.4036235752036,548.7517028853748,9455.000334415998,4844.165913277409
2024-11-20,713.8935620626314,768.6484683519327,543.2704628374295,9360.558483550045,4795.779664882853
2024-11-21,713.8935620626314,768.6484683519327,543.2704628374295,9360.558483550045,4795.779664882853
2024-11-22,713.8935620626314,768.6484683519327,543.2704628374295,9360.558483550045,4795.779664882853
2024-11-25,691.3637528350421,744.3906457922043,526.1253581087253,9270.481567796885,4749.629743208464
2024-11-26,704.9348371810203,759.0026184317558,536.4529050507981,9298.950910826394,4764.2156994431725
2024-11-27,703.5899655032466,757.5545964713617,535.4294624850323,9298.950910826394,4764.2156994431725
2024-11-29,703.5899655032466,757.5545964713617,535.4294624850323,9298.950910826394,4764.2156994431725
2024-12-02,707.2827492947281,761.5306130039608,534.787199724573,9347.756347067545,4789.22063040668
2024-12-03,702.7767726994299,769.9920682073092,534.1372161465242,9288.203401148196,4842.434217793912
2024-12-04,705.7434052586138,785.890900457549,533.9359631662771,9443.259711380226,4923.273315510014
2024-12-05,713.8327064862905,805.4866688945463,538.4227186787297,9420.150947676864,5021.585293329585
2024-12-06,713.8327064862905,805.4866688945463,538.4227186787297,9420.150947676864,5021.585293329585
2024-12-09,711.574767312393,791.6741834963418,536.7196225084725,9420.150947676864,4935.475148719564
2024-12-10,704.3887222931803,750.7080162697524,534.0538568515063,9360.750268899581,4698.803526690745
2024-12-11,704.3887222931803,750.7080162697524,534.0538568515063,9360.750268899581,4698.803526690745
2024-12-12,723.0697754942937,765.3570179174972,543.2634097799602,9360.25669312741,4746.117056405359
2024-12-13,723.0697754942937,765.3570179174972,543.2634097799602,9360.25669312741,4746.117056405359
2024-12-16,732.350250774099,775.1802426265556,550.2361015114587,9430.83677313541,4781.904677680145
2024-12-17,720.3326032041431,782.9058898159658,541.2068924120672,9357.313969652041,4801.156428371697
2024-12-18,713.2882828434135,775.2496489688432,535.9142890860103,9313.977403036535,4778.92081288798
2024-12-19,725.9486682926067,789.0098068340075,545.4264058987418,9381.65655505159,4813.646397261624
2024-12-20,725.9486682926067,789.0098068340075,545.4264058987418,9381.65655505159,4813.646397261624
2024-12-23,713.2648860849923,775.2242197991943,535.8967104190702,9294.567582481443,4768.961802745342
2024-12-24,713.2648860849923,775.2242197991943,535.8967104190702,9294.567582481443,4768.961802745342
2024-12-26,710.2716935420865,771.9710169582144,533.647837568763,9328.970640916205,4786.613712865639
2024-12-27,710.2716935420865,771.9710169582144,533.647837568763,9328.970640916205,4786.613712865639
2024-12-30,701.3105603788276,762.2314551200667,526.9150768826503,9211.271809680959,4726.223466045915
2024-12-31,712.1715578643249,774.0359172016788,535.0752610412943,9353.92416031594,4799.417146678494
2025-01-02,708.4983935730801,770.043675360777,532.3155055859104,9305.679464456814,4774.6632127600515
2025-01-03,708.4983935730801,770.043675360777,532.3155055859104,9305.679464456814,4774.6632127600515
2025-01-04,708.4983935730801,770.043675360777,532.3155055859104,9305.679464456814,4774.6632127600515
2025-01-06,712.1600527927603,774.0234127165971,535.0666169454964,9353.773048458574,4799.339612498519
