date,time,volume
2026-08-28,14:55,207462
2026-08-28,15:00,177222
2026-08-28,15:05,364153
2026-08-28,15:10,373847
2026-08-28,15:15,298514
2026-08-28,15:20,495071
2026-08-28,15:25,260564
2026-08-28,15:30,395715
2026-08-28,15:35,389938
2026-08-28,15:40,701539
2026-08-28,15:45,802394
2026-08-28,15:50,1057313
2026-08-28,15:55,2670344
2026-08-31,09:30,2007748
2026-08-31,09:35,559315
2026-08-31,09:40,440840
2026-08-31,09:45,596028
2026-08-31,09:50,335539
2026-08-31,09:55,357326
2026-08-31,10:00,369270
2026-08-31,10:05,317612
2026-08-31,10:10,262560
2026-08-31,10:15,300984
2026-08-31,10:20,291138
2026-08-31,10:25,421453
2026-08-31,10:30,266103
2026-08-31,10:35,309293
2026-08-31,10:40,282020
2026-08-31,10:45,215483
2026-08-31,10:50,168835
2026-08-31,10:55,290970
2026-08-31,11:00,361583
2026-08-31,11:05,175330
2026-08-31,11:10,291550
2026-08-31,11:15,181202
2026-08-31,11:20,189790
2026-08-31,11:25,154133
2026-08-31,11:30,251352
2026-08-31,11:35,212571
2026-08-31,11:40,146851
2026-08-31,11:45,118165
2026-08-31,11:50,246037
2026-08-31,11:55,169298
2026-08-31,12:00,233605
2026-08-31,12:05,251338
2026-08-31,12:10,201127
2026-08-31,12:15,205946
2026-08-31,12:20,184921
2026-08-31,12:25,185065
2026-08-31,12:30,272440
2026-08-31,12:35,160154
2026-08-31,12:40,283496
2026-08-31,12:45,177902
2026-08-31,12:50,162079
2026-08-31,12:55,133980
2026-08-31,13:00,154882
2026-08-31,13:05,119731
2026-08-31,13:10,103713
2026-08-31,13:15,142761
2026-08-31,13:20,112812
2026-08-31,13:25,149256
2026-08-31,13:30,227087
2026-08-31,13:35,96701
2026-08-31,13:40,153606
2026-08-31,13:45,158956
2026-08-31,13:50,210208
2026-08-31,13:55,254319
2026-08-31,14:00,262456
2026-08-31,14:05,111087
2026-08-31,14:10,150759
2026-08-31,14:15,255706
2026-08-31,14:20,201499
2026-08-31,14:25,178821
2026-08-31,14:30,648554
2026-08-31,14:35,443699
2026-08-31,14:40,375543
2026-08-31,14:45,168128
2026-08-31,14:50,303154
2026-08-31,14:55,243168
2026-08-31,15:00,287123
2026-08-31,15:05,444544
2026-08-31,15:10,214565
2026-08-31,15:15,170588
2026-08-31,15:20,227803
2026-08-31,15:25,292548
2026-08-31,15:30,272201
2026-08-31,15:35,399217
2026-08-31,15:40,555216
2026-08-31,15:45,1090556
2026-08-31,15:50,3108863
2026-08-31,15:55,5474019
2026-09-01,09:30,2402466
2026-09-01,09:35,586625
2026-09-01,09:40,476228
2026-09-01,09:45,484559
2026-09-01,09:50,398859
2026-09-01,09:55,410744
2026-09-01,10:00,426329
2026-09-01,10:05,353248
2026-09-01,10:10,341229
2026-09-01,10:15,402467
2026-09-01,10:20,360586
2026-09-01,10:25,336408
2026-09-01,10:30,512464
2026-09-01,10:35,401985
2026-09-01,10:40,308914
2026-09-01,10:45,352920
2026-09-01,10:50,262548
2026-09-01,10:55,348913
2026-09-01,11:00,259723
2026-09-01,11:05,412531
2026-09-01,11:10,285042
2026-09-01,11:15,215011
2026-09-01,11:20,222401
2026-09-01,11:25,235867
2026-09-01,11:30,238973
2026-09-01,11:35,237135
2026-09-01,11:40,260867
2026-09-01,11:45,335095
2026-09-01,11:50,283491
2026-09-01,11:55,307879
2026-09-01,12:00,315458
2026-09-01,12:05,222141
2026-09-01,12:10,242293
2026-09-01,12:15,310203
2026-09-01,12:20,568958
2026-09-01,12:25,495920
2026-09-01,12:30,594124
2026-09-01,12:35,303533
2026-09-01,12:40,299538
2026-09-01,12:45,188674
2026-09-01,12:50,170145
2026-09-01,12:55,215350
2026-09-01,13:00,205705
2026-09-01,13:05,273568
2026-09-01,13:10,275642
2026-09-01,13:15,291021
2026-09-01,13:20,183689
2026-09-01,13:25,532099
2026-09-01,13:30,278948
2026-09-01,13:35,489639
2026-09-01,13:40,175555
2026-09-01,13:45,218659
2026-09-01,13:50,256975
2026-09-01,13:55,203629
2026-09-01,14:00,313717
2026-09-01,14:05,291646
2026-09-01,14:10,193232
2026-09-01,14:15,421555
2026-09-01,14:20,201808
2026-09-01,14:25,293422
2026-09-01,14:30,340205
2026-09-01,14:35,998670
2026-09-01,14:40,524835
2026-09-01,14:45,554686
2026-09-01,14:50,302891
2026-09-01,14:55,355619
2026-09-01,15:00,430144
2026-09-01,15:05,305716
2026-09-01,15:10,373222
2026-09-01,15:15,392104
2026-09-01,15:20,402465
2026-09-01,15:25,393790
2026-09-01,15:30,661009
2026-09-01,15:35,428622
2026-09-01,15:40,869539
2026-09-01,15:45,898002
2026-09-01,15:50,1079394
2026-09-01,15:55,2640618
2026-09-02,09:30,1569469
2026-09-02,09:35,371901
2026-09-02,09:40,562336
2026-09-02,09:45,509124
2026-09-02,09:50,251949
2026-09-02,09:55,336212
2026-09-02,10:00,412591
2026-09-02,10:05,529703
2026-09-02,10:10,301881
2026-09-02,10:15,475220
2026-09-02,10:20,531779
2026-09-02,10:25,328278
2026-09-02,10:30,332397
2026-09-02,10:35,329724
2026-09-02,10:40,337667
2026-09-02,10:45,281696
2026-09-02,10:50,333784
2026-09-02,10:55,258783
2026-09-02,11:00,239119
2026-09-02,11:05,233056
2026-09-02,11:10,223916
2026-09-02,11:15,170105
2026-09-02,11:20,207631
2026-09-02,11:25,151733
2026-09-02,11:30,270772
2026-09-02,11:35,236576
2026-09-02,11:40,191837
2026-09-02,11:45,247425
2026-09-02,11:50,191562
2026-09-02,11:55,143575
2026-09-02,12:00,134800
2026-09-02,12:05,106702
2026-09-02,12:10,89799
2026-09-02,12:15,115240
2026-09-02,12:20,111155
2026-09-02,12:25,158043
2026-09-02,12:30,184910
2026-09-02,12:35,102128
2026-09-02,12:40,128712
2026-09-02,12:45,81412
2026-09-02,12:50,128133
2026-09-02,12:55,100758
2026-09-02,13:00,130166
2026-09-02,13:05,181148
2026-09-02,13:10,98043
2026-09-02,13:15,176779
2026-09-02,13:20,150357
2026-09-02,13:25,143218
2026-09-02,13:30,123498
2026-09-02,13:35,130768
2026-09-02,13:40,170531
2026-09-02,13:45,190390
2026-09-02,13:50,126805
2026-09-02,13:55,132615
2026-09-02,14:00,460628
2026-09-02,14:05,181129
2026-09-02,14:10,172143
2026-09-02,14:15,498093
2026-09-02,14:20,233237
2026-09-02,14:25,169936
2026-09-02,14:30,172653
2026-09-02,14:35,337466
2026-09-02,14:40,157215
2026-09-02,14:45,182633
2026-09-02,14:50,346314
2026-09-02,14:55,733951
2026-09-02,15:00,330667
2026-09-02,15:05,164375
2026-09-02,15:10,340201
2026-09-02,15:15,177394
2026-09-02,15:20,298344
2026-09-02,15:25,558394
2026-09-02,15:30,261957
2026-09-02,15:35,269145
2026-09-02,15:40,397059
2026-09-02,15:45,552016
2026-09-02,15:50,774152
2026-09-02,15:55,1604251
2026-09-03,09:30,2112896
2026-09-03,09:35,762218
2026-09-03,09:40,478156
2026-09-03,09:45,1706469
2026-09-03,09:50,717790
2026-09-03,09:55,337533
2026-09-03,10:00,704241
2026-09-03,10:05,1018043
2026-09-03,10:10,479518
2026-09-03,10:15,278402
2026-09-03,10:20,264295
2026-09-03,10:25,244802
2026-09-03,10:30,357312
2026-09-03,10:35,248848
2026-09-03,10:40,200507
2026-09-03,10:45,252163
2026-09-03,10:50,249777
2026-09-03,10:55,990788
2026-09-03,11:00,594653
2026-09-03,11:05,668816
2026-09-03,11:10,529425
2026-09-03,11:15,815434
2026-09-03,11:20,572291
2026-09-03,11:25,519605
2026-09-03,11:30,625247
2026-09-03,11:35,383967
2026-09-03,11:40,307075
2026-09-03,11:45,293714
2026-09-03,11:50,339859
2026-09-03,11:55,286583
2026-09-03,12:00,369949
2026-09-03,12:05,437318
2026-09-03,12:10,343372
2026-09-03,12:15,219124
2026-09-03,12:20,242002
2026-09-03,12:25,209582
2026-09-03,12:30,324485
2026-09-03,12:35,238637
2026-09-03,12:40,194848
2026-09-03,12:45,216038
2026-09-03,12:50,174753
2026-09-03,12:55,162155
2026-09-03,13:00,136158
2026-09-03,13:05,216400
2026-09-03,13:10,180852
2026-09-03,13:15,152291
2026-09-03,13:20,149498
2026-09-03,13:25,159902
2026-09-03,13:30,164085
2026-09-03,13:35,307313
2026-09-03,13:40,159017
2026-09-03,13:45,171149
2026-09-03,13:50,230685
2026-09-03,13:55,239274
2026-09-03,14:00,372756
2026-09-03,14:05,386301
2026-09-03,14:10,187218
2026-09-03,14:15,390712
2026-09-03,14:20,208865
2026-09-03,14:25,163178
2026-09-03,14:30,200435
2026-09-03,14:35,241823
2026-09-03,14:40,217196
2026-09-03,14:45,225737
2026-09-03,14:50,274984
2026-09-03,14:55,332034
2026-09-03,15:00,569241
2026-09-03,15:05,383697
2026-09-03,15:10,246635
2026-09-03,15:15,334128
2026-09-03,15:20,793525
2026-09-03,15:25,446759
2026-09-03,15:30,765286
2026-09-03,15:35,424468
2026-09-03,15:40,772818
2026-09-03,15:45,793691
2026-09-03,15:50,942875
2026-09-03,15:55,3714208
2026-09-04,09:30,2320462
2026-09-04,09:35,461007
2026-09-04,09:40,744330
2026-09-04,09:45,488907
2026-09-04,09:50,425739
2026-09-04,09:55,434785
2026-09-04,10:00,495033
2026-09-04,10:05,302228
2026-09-04,10:10,552988
2026-09-04,10:15,346972
2026-09-04,10:20,347613
2026-09-04,10:25,209779
2026-09-04,10:30,247223
2026-09-04,10:35,176748
2026-09-04,10:40,265491
2026-09-04,10:45,355108
2026-09-04,10:50,326746
2026-09-04,10:55,447607
2026-09-04,11:00,359925
2026-09-04,11:05,330518
2026-09-04,11:10,338139
2026-09-04,11:15,498148
2026-09-04,11:20,482387
2026-09-04,11:25,306137
2026-09-04,11:30,250511
2026-09-04,11:35,207379
2026-09-04,11:40,211426
2026-09-04,11:45,206011
2026-09-04,11:50,228700
2026-09-04,11:55,156009
2026-09-04,12:00,184128
2026-09-04,12:05,209465
2026-09-04,12:10,185912
2026-09-04,12:15,313217
2026-09-04,12:20,275973
2026-09-04,12:25,142972
2026-09-04,12:30,216009
2026-09-04,12:35,129825
2026-09-04,12:40,146231
2026-09-04,12:45,190173
2026-09-04,12:50,166851
2026-09-04,12:55,148980
2026-09-04,13:00,195504
2026-09-04,13:05,203464
2026-09-04,13:10,159752
2026-09-04,13:15,161796
2026-09-04,13:20,155159
2026-09-04,13:25,163518
2026-09-04,13:30,232672
2026-09-04,13:35,183720
2026-09-04,13:40,223426
2026-09-04,13:45,247062
2026-09-04,13:50,462630
2026-09-04,13:55,240046
2026-09-04,14:00,259734
2026-09-04,14:05,199670
2026-09-04,14:10,216126
2026-09-04,14:15,130021
2026-09-04,14:20,178324
2026-09-04,14:25,149608
2026-09-04,14:30,423547
2026-09-04,14:35,133087
2026-09-04,14:40,204947
2026-09-04,14:45,139905
2026-09-04,14:50,184309
2026-09-04,14:55,193194
2026-09-04,15:00,385979
2026-09-04,15:05,628252
2026-09-04,15:10,261089
2026-09-04,15:15,385942
2026-09-04,15:20,366945
2026-09-04,15:25,417107
2026-09-04,15:30,309117
2026-09-04,15:35,589058
2026-09-04,15:40,557561
2026-09-04,15:45,620026
2026-09-04,15:50,809057
2026-09-04,15:55,2998905
2026-09-08,09:30,2234251
2026-09-08,09:35,495132
2026-09-08,09:40,588050
2026-09-08,09:45,789904
2026-09-08,09:50,662823
2026-09-08,09:55,472362
2026-09-08,10:00,459341
2026-09-08,10:05,435467
2026-09-08,10:10,505895
2026-09-08,10:15,580319
2026-09-08,10:20,601233
2026-09-08,10:25,288926
2026-09-08,10:30,284680
2026-09-08,10:35,336865
2026-09-08,10:40,211263
2026-09-08,10:45,197440
2026-09-08,10:50,331391
2026-09-08,10:55,255375
2026-09-08,11:00,218496
2026-09-08,11:05,204706
2026-09-08,11:10,408665
2026-09-08,11:15,288265
2026-09-08,11:20,340333
2026-09-08,11:25,713177
2026-09-08,11:30,273459
2026-09-08,11:35,228802
2026-09-08,11:40,201733
2026-09-08,11:45,321756
2026-09-08,11:50,399772
2026-09-08,11:55,303327
2026-09-08,12:00,535808
2026-09-08,12:05,136517
2026-09-08,12:10,231640
2026-09-08,12:15,311809
2026-09-08,12:20,292911
2026-09-08,12:25,171878
2026-09-08,12:30,273954
2026-09-08,12:35,145241
2026-09-08,12:40,154919
2026-09-08,12:45,186806
2026-09-08,12:50,232878
2026-09-08,12:55,826900
2026-09-08,13:00,200642
2026-09-08,13:05,237571
2026-09-08,13:10,149182
2026-09-08,13:15,195500
2026-09-08,13:20,141823
2026-09-08,13:25,134179
2026-09-08,13:30,164330
2026-09-08,13:35,245812
2026-09-08,13:40,216439
2026-09-08,13:45,259716
2026-09-08,13:50,185590
2026-09-08,13:55,145649
2026-09-08,14:00,211316
2026-09-08,14:05,221605
2026-09-08,14:10,184101
2026-09-08,14:15,179786
2026-09-08,14:20,188283
2026-09-08,14:25,178343
2026-09-08,14:30,168947
2026-09-08,14:35,221348
2026-09-08,14:40,198628
2026-09-08,14:45,850175
2026-09-08,14:50,840808
2026-09-08,14:55,323560
2026-09-08,15:00,281507
2026-09-08,15:05,183294
2026-09-08,15:10,371685
2026-09-08,15:15,327761
2026-09-08,15:20,414412
2026-09-08,15:25,339686
2026-09-08,15:30,452310
2026-09-08,15:35,472835
2026-09-08,15:40,714200
2026-09-08,15:45,714029
2026-09-08,15:50,1757909
2026-09-08,15:55,3928473
2026-09-09,09:30,1528226
2026-09-09,09:35,510819
2026-09-09,09:40,261008
2026-09-09,09:45,466114
2026-09-09,09:50,314399
2026-09-09,09:55,247683
2026-09-09,10:00,322423
2026-09-09,10:05,286557
2026-09-09,10:10,287288
2026-09-09,10:15,479030
2026-09-09,10:20,523999
2026-09-09,10:25,493929
2026-09-09,10:30,254961
2026-09-09,10:35,282439
2026-09-09,10:40,157614
2026-09-09,10:45,112604
2026-09-09,10:50,150881
2026-09-09,10:55,150988
2026-09-09,11:00,564768
2026-09-09,11:05,466396
2026-09-09,11:10,618359
2026-09-09,11:15,434599
2026-09-09,11:20,406933
2026-09-09,11:25,420870
2026-09-09,11:30,695993
2026-09-09,11:35,310344
2026-09-09,11:40,415793
2026-09-09,11:45,133563
2026-09-09,11:50,159786
2026-09-09,11:55,226597
2026-09-09,12:00,185090
2026-09-09,12:05,296852
2026-09-09,12:10,204389
2026-09-09,12:15,146801
2026-09-09,12:20,205313
2026-09-09,12:25,157041
2026-09-09,12:30,420127
2026-09-09,12:35,197503
2026-09-09,12:40,146309
2026-09-09,12:45,139716
2026-09-09,12:50,238661
2026-09-09,12:55,93496
2026-09-09,13:00,276679
2026-09-09,13:05,245444
2026-09-09,13:10,203272
2026-09-09,13:15,222962
2026-09-09,13:20,132228
2026-09-09,13:25,148209
2026-09-09,13:30,154173
2026-09-09,13:35,110526
2026-09-09,13:40,106650
2026-09-09,13:45,160958
2026-09-09,13:50,144408
2026-09-09,13:55,111456
2026-09-09,14:00,172515
2026-09-09,14:05,221438
2026-09-09,14:10,417762
2026-09-09,14:15,449614
2026-09-09,14:20,123298
2026-09-09,14:25,222033
2026-09-09,14:30,165114
2026-09-09,14:35,109094
2026-09-09,14:40,161685
2026-09-09,14:45,172106
2026-09-09,14:50,180294
2026-09-09,14:55,174577
2026-09-09,15:00,286844
2026-09-09,15:05,354565
2026-09-09,15:10,600146
2026-09-09,15:15,272317
2026-09-09,15:20,374906
2026-09-09,15:25,244897
2026-09-09,15:30,323748
2026-09-09,15:35,367055
2026-09-09,15:40,497079
2026-09-09,15:45,620927
2026-09-09,15:50,1156206
2026-09-09,15:55,4415251
2026-09-10,09:30,3091654
2026-09-10,09:35,546462
2026-09-10,09:40,922645
2026-09-10,09:45,1958780
2026-09-10,09:50,822530
2026-09-10,09:55,813561
2026-09-10,10:00,765413
2026-09-10,10:05,814897
2026-09-10,10:10,598746
2026-09-10,10:15,393903
2026-09-10,10:20,1324122
2026-09-10,10:25,1036400
2026-09-10,10:30,444910
2026-09-10,10:35,398360
2026-09-10,10:40,451963
2026-09-10,10:45,463779
2026-09-10,10:50,329988
2026-09-10,10:55,841893
2026-09-10,11:00,507133
2026-09-10,11:05,423314
2026-09-10,11:10,254160
2026-09-10,11:15,321166
2026-09-10,11:20,940536
2026-09-10,11:25,204033
2026-09-10,11:30,238896
2026-09-10,11:35,434782
2026-09-10,11:40,170467
2026-09-10,11:45,311284
2026-09-10,11:50,311200
2026-09-10,11:55,314824
2026-09-10,12:00,459360
2026-09-10,12:05,199982
2026-09-10,12:10,351837
2026-09-10,12:15,200431
2026-09-10,12:20,155791
2026-09-10,12:25,189444
2026-09-10,12:30,560864
2026-09-10,12:35,233990
2026-09-10,12:40,174927
2026-09-10,12:45,338907
2026-09-10,12:50,255445
2026-09-10,12:55,344828
2026-09-10,13:00,461261
2026-09-10,13:05,164211
2026-09-10,13:10,241450
2026-09-10,13:15,93713
2026-09-10,13:20,143875
2026-09-10,13:25,287214
2026-09-10,13:30,171278
2026-09-10,13:35,175589
2026-09-10,13:40,254469
2026-09-10,13:45,87430
2026-09-10,13:50,142499
2026-09-10,13:55,220083
2026-09-10,14:00,297048
2026-09-10,14:05,243787
2026-09-10,14:10,278292
2026-09-10,14:15,214756
2026-09-10,14:20,355815
2026-09-10,14:25,226822
2026-09-10,14:30,246687
2026-09-10,14:35,157185
2026-09-10,14:40,165644
2026-09-10,14:45,237906
2026-09-10,14:50,574101
2026-09-10,14:55,207139
2026-09-10,15:00,341448
2026-09-10,15:05,394179
2026-09-10,15:10,404593
2026-09-10,15:15,419344
2026-09-10,15:20,454711
2026-09-10,15:25,567088
2026-09-10,15:30,461172
2026-09-10,15:35,314857
2026-09-10,15:40,819948
2026-09-10,15:45,832936
2026-09-10,15:50,1068297
2026-09-10,15:55,2980952
2026-09-11,09:30,4205683
2026-09-11,09:35,769423
2026-09-11,09:40,829435
2026-09-11,09:45,762224
2026-09-11,09:50,443437
2026-09-11,09:55,445940
2026-09-11,10:00,542787
2026-09-11,10:05,372761
2026-09-11,10:10,405671
2026-09-11,10:15,488857
2026-09-11,10:20,343584
2026-09-11,10:25,286702
2026-09-11,10:30,429465
2026-09-11,10:35,546936
2026-09-11,10:40,407838
2026-09-11,10:45,754627
2026-09-11,10:50,280128
2026-09-11,10:55,773529
2026-09-11,11:00,194568
2026-09-11,11:05,261249
2026-09-11,11:10,252479
2026-09-11,11:15,273070
2026-09-11,11:20,189265
2026-09-11,11:25,287743
2026-09-11,11:30,168884
2026-09-11,11:35,686844
2026-09-11,11:40,204618
2026-09-11,11:45,198972
2026-09-11,11:50,390945
2026-09-11,11:55,234935
2026-09-11,12:00,1518720
2026-09-11,12:05,308945
2026-09-11,12:10,142257
2026-09-11,12:15,160955
2026-09-11,12:20,210740
2026-09-11,12:25,329045
2026-09-11,12:30,300257
2026-09-11,12:35,358442
2026-09-11,12:40,230372
2026-09-11,12:45,157822
2026-09-11,12:50,501051
2026-09-11,12:55,500841
2026-09-11,13:00,1361794
2026-09-11,13:05,159685
2026-09-11,13:10,183128
2026-09-11,13:15,262400
2026-09-11,13:20,208368
2026-09-11,13:25,269591
2026-09-11,13:30,172407
2026-09-11,13:35,454293
2026-09-11,13:40,406972
2026-09-11,13:45,349285
2026-09-11,13:50,160600
2026-09-11,13:55,164816
2026-09-11,14:00,237769
2026-09-11,14:05,189779
2026-09-11,14:10,251917
2026-09-11,14:15,273300
2026-09-11,14:20,593144
2026-09-11,14:25,461589
2026-09-11,14:30,212652
2026-09-11,14:35,127680
2026-09-11,14:40,378014
2026-09-11,14:45,240617
2026-09-11,14:50,299921
2026-09-11,14:55,311427
2026-09-11,15:00,428806
2026-09-11,15:05,511995
2026-09-11,15:10,475037
2026-09-11,15:15,225774
2026-09-11,15:20,371497
2026-09-11,15:25,482925
2026-09-11,15:30,510203
2026-09-11,15:35,459681
2026-09-11,15:40,640436
2026-09-11,15:45,1015795
2026-09-11,15:50,1537156
2026-09-11,15:55,4353192
2026-09-14,09:30,2425368
2026-09-14,09:35,617747
2026-09-14,09:40,490763
2026-09-14,09:45,550712
2026-09-14,09:50,447456
2026-09-14,09:55,457216
2026-09-14,10:00,457179
2026-09-14,10:05,458914
2026-09-14,10:10,388199
2026-09-14,10:15,316861
2026-09-14,10:20,667645
2026-09-14,10:25,613192
2026-09-14,10:30,390303
2026-09-14,10:35,398387
2026-09-14,10:40,407536
2026-09-14,10:45,324806
2026-09-14,10:50,436256
2026-09-14,10:55,486267
2026-09-14,11:00,247181
2026-09-14,11:05,1247075
2026-09-14,11:10,241672
2026-09-14,11:15,255926
2026-09-14,11:20,241692
2026-09-14,11:25,258921
2026-09-14,11:30,962916
2026-09-14,11:35,628639
2026-09-14,11:40,632695
2026-09-14,11:45,404994
2026-09-14,11:50,346092
2026-09-14,11:55,235656
2026-09-14,12:00,209530
2026-09-14,12:05,187834
2026-09-14,12:10,162707
2026-09-14,12:15,319007
2026-09-14,12:20,254832
2026-09-14,12:25,273563
2026-09-14,12:30,280539
2026-09-14,12:35,157961
2026-09-14,12:40,143809
2026-09-14,12:45,605816
2026-09-14,12:50,254748
2026-09-14,12:55,291218
2026-09-14,13:00,200411
2026-09-14,13:05,185673
2026-09-14,13:10,349782
2026-09-14,13:15,175150
2026-09-14,13:20,131624
2026-09-14,13:25,143667
2026-09-14,13:30,176537
2026-09-14,13:35,216462
2026-09-14,13:40,281589
2026-09-14,13:45,182983
2026-09-14,13:50,175566
2026-09-14,13:55,184587
2026-09-14,14:00,1056284
2026-09-14,14:05,313661
2026-09-14,14:10,147010
2026-09-14,14:15,118110
2026-09-14,14:20,277152
2026-09-14,14:25,292809
2026-09-14,14:30,192009
2026-09-14,14:35,158181
2026-09-14,14:40,278640
2026-09-14,14:45,311517
2026-09-14,14:50,4909895
2026-09-14,14:55,302336
2026-09-14,15:00,365228
2026-09-14,15:05,269220
2026-09-14,15:10,325500
2026-09-14,15:15,280779
2026-09-14,15:20,1419679
2026-09-14,15:25,221021
2026-09-14,15:30,336536
2026-09-14,15:35,388332
2026-09-14,15:40,484226
2026-09-14,15:45,901672
2026-09-14,15:50,1059247
2026-09-14,15:55,3592827
2026-09-15,09:30,1766259
2026-09-15,09:35,445082
2026-09-15,09:40,323265
2026-09-15,09:45,399546
2026-09-15,09:50,344390
2026-09-15,09:55,225769
2026-09-15,10:00,369444
2026-09-15,10:05,1309203
2026-09-15,10:10,593055
2026-09-15,10:15,388983
2026-09-15,10:20,460516
2026-09-15,10:25,272287
2026-09-15,10:30,542394
2026-09-15,10:35,502250
2026-09-15,10:40,330206
2026-09-15,10:45,377182
2026-09-15,10:50,985094
2026-09-15,10:55,443115
2026-09-15,11:00,325099
2026-09-15,11:05,337258
2026-09-15,11:10,436788
2026-09-15,11:15,553762
2026-09-15,11:20,293243
2026-09-15,11:25,224242
2026-09-15,11:30,408689
2026-09-15,11:35,192302
2026-09-15,11:40,381439
2026-09-15,11:45,137069
2026-09-15,11:50,503794
2026-09-15,11:55,317750
2026-09-15,12:00,183657
2026-09-15,12:05,253588
2026-09-15,12:10,168102
2026-09-15,12:15,201479
2026-09-15,12:20,210041
2026-09-15,12:25,198188
2026-09-15,12:30,858791
2026-09-15,12:35,103668
2026-09-15,12:40,113361
2026-09-15,12:45,171720
2026-09-15,12:50,229184
2026-09-15,12:55,216808
2026-09-15,13:00,315434
2026-09-15,13:05,312112
2026-09-15,13:10,126249
2026-09-15,13:15,165845
2026-09-15,13:20,183140
2026-09-15,13:25,175692
2026-09-15,13:30,236720
2026-09-15,13:35,129339
2026-09-15,13:40,169440
2026-09-15,13:45,109375
2026-09-15,13:50,93265
2026-09-15,13:55,104746
2026-09-15,14:00,401207
2026-09-15,14:05,147877
2026-09-15,14:10,165759
2026-09-15,14:15,221510
2026-09-15,14:20,162811
2026-09-15,14:25,141779
2026-09-15,14:30,4683922
2026-09-15,14:35,642216
2026-09-15,14:40,1453348
2026-09-15,14:45,394530
2026-09-15,14:50,346662
2026-09-15,14:55,300970
2026-09-15,15:00,332120
2026-09-15,15:05,164949
2026-09-15,15:10,232514
2026-09-15,15:15,482212
2026-09-15,15:20,227695
2026-09-15,15:25,277041
2026-09-15,15:30,474490
2026-09-15,15:35,1018434
2026-09-15,15:40,570086
2026-09-15,15:45,1075372
2026-09-15,15:50,970967
2026-09-15,15:55,2522995
2026-09-16,09:30,1391527
2026-09-16,09:35,715762
2026-09-16,09:40,584456
2026-09-16,09:45,645084
2026-09-16,09:50,338155
2026-09-16,09:55,328381
2026-09-16,10:00,349657
2026-09-16,10:05,369867
2026-09-16,10:10,466763
2026-09-16,10:15,206768
2026-09-16,10:20,341334
2026-09-16,10:25,150442
2026-09-16,10:30,270587
2026-09-16,10:35,266470
2026-09-16,10:40,246421
2026-09-16,10:45,226024
2026-09-16,10:50,168133
2026-09-16,10:55,213192
2026-09-16,11:00,460498
2026-09-16,11:05,391450
2026-09-16,11:10,670681
2026-09-16,11:15,757493
2026-09-16,11:20,356425
2026-09-16,11:25,175817
2026-09-16,11:30,201215
2026-09-16,11:35,190363
2026-09-16,11:40,339309
2026-09-16,11:45,413337
2026-09-16,11:50,211304
2026-09-16,11:55,176949
2026-09-16,12:00,204554
2026-09-16,12:05,110231
2026-09-16,12:10,373636
2026-09-16,12:15,144332
2026-09-16,12:20,278696
2026-09-16,12:25,406955
2026-09-16,12:30,136479
2026-09-16,12:35,116571
2026-09-16,12:40,225911
2026-09-16,12:45,154026
2026-09-16,12:50,113003
2026-09-16,12:55,161252
2026-09-16,13:00,294844
2026-09-16,13:05,233028
2026-09-16,13:10,242043
2026-09-16,13:15,149008
2026-09-16,13:20,243854
2026-09-16,13:25,109475
2026-09-16,13:30,310508
2026-09-16,13:35,135403
2026-09-16,13:40,166861
2026-09-16,13:45,175309
2026-09-16,13:50,190243
2026-09-16,13:55,244780
2026-09-16,14:00,1803727
2026-09-16,14:05,787000
2026-09-16,14:10,517198
2026-09-16,14:15,283888
2026-09-16,14:20,239455
2026-09-16,14:25,443684
2026-09-16,14:30,915645
2026-09-16,14:35,1864326
2026-09-16,14:40,967779
2026-09-16,14:45,702872
2026-09-16,14:50,1091942
2026-09-16,14:55,1283563
2026-09-16,15:00,1599361
2026-09-16,15:05,1039449
2026-09-16,15:10,1679548
2026-09-16,15:15,1860934
2026-09-16,15:20,1758519
2026-09-16,15:25,1667443
2026-09-16,15:30,1606304
2026-09-16,15:35,1295713
2026-09-16,15:40,1597146
2026-09-16,15:45,2400160
2026-09-16,15:50,1896297
2026-09-16,15:55,4148308
2026-09-17,09:30,3515147
2026-09-17,09:35,968485
2026-09-17,09:40,614507
2026-09-17,09:45,1047493
2026-09-17,09:50,625996
2026-09-17,09:55,300488
2026-09-17,10:00,608076
2026-09-17,10:05,482159
2026-09-17,10:10,610023
2026-09-17,10:15,484662
2026-09-17,10:20,490892
2026-09-17,10:25,584871
2026-09-17,10:30,522720
2026-09-17,10:35,316537
2026-09-17,10:40,298049
2026-09-17,10:45,546005
2026-09-17,10:50,342764
2026-09-17,10:55,394055
2026-09-17,11:00,364979
2026-09-17,11:05,820112
2026-09-17,11:10,186568
2026-09-17,11:15,267834
2026-09-17,11:20,199427
2026-09-17,11:25,342459
2026-09-17,11:30,233126
2026-09-17,11:35,225972
2026-09-17,11:40,341874
2026-09-17,11:45,489394
2026-09-17,11:50,233750
2026-09-17,11:55,172695
2026-09-17,12:00,145194
2026-09-17,12:05,296146
2026-09-17,12:10,176613
2026-09-17,12:15,421441
2026-09-17,12:20,161779
2026-09-17,12:25,274693
2026-09-17,12:30,217095
2026-09-17,12:35,193095
2026-09-17,12:40,189242
2026-09-17,12:45,145688
2026-09-17,12:50,155674
2026-09-17,12:55,423421
2026-09-17,13:00,177102
2026-09-17,13:05,157988
2026-09-17,13:10,447016
